drug_name,seed,method,n_train,n_test,p_raw,top_genes,raw_x_top_genes,num_factors,test_nll,pit_ks,pi90_coverage,abs_coverage_error,pi90_width,epochs_trained,best_val_loss,stopped_early,cindes_epochs_trained,cindes_best_val_loss,cindes_stopped_early,mdn_components,mdn_best_val_nll,mdn_grid_mass_mean,mdn_grid_mass_min,fit_eval_seconds,y_train_mean,y_train_sd,y_test_mean,y_test_sd,grid_min,grid_max,test_y_outside_grid_count,analysis_id,source,drug_id,analysis_unit,grid_size
Venetoclax,12347,pca_gaussian_baseline,744,186,17737,2000,2000,15,1.7113823741497138,0.10431432138687988,0.9193548387096774,0.019354838709677358,4.600797651670334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013990839999991067,1.9403551559139787,1.9596672275469296,2.172156908602151,1.6427202085987171,-7.857980981820669,11.738691293648627,0,GDSC2::1909::Venetoclax,GDSC2,1909,source_drug,401
Venetoclax,12347,pca_mdn,744,186,17737,2000,2000,15,1.4806900344869143,0.06786887997663893,0.9086021505376344,0.008602150537634357,3.5569806064227394,44,1.5780813980051613,True,44,1.5780813980051613,True,3,1.5780813980051613,0.9994564166980255,0.9669747853423757,0.8290047919999992,1.9403551559139787,1.9596672275469296,2.172156908602151,1.6427202085987171,-7.857980981820669,11.738691293648627,0,GDSC2::1909::Venetoclax,GDSC2,1909,source_drug,401
Venetoclax,12348,plugin_pca_cindes,744,186,17737,2000,2000,15,1.5261916477096291,0.07978272148801618,0.8978494623655914,0.0021505376344086446,3.4986149987107864,46,0.5147295594215393,True,46,0.5147295594215393,True,nan,nan,nan,nan,0.33803804200000087,1.951336016129032,1.947551982265751,2.1282334677419352,1.7049027820265952,-7.786423895199723,11.689095927457787,0,GDSC2::1909::Venetoclax,GDSC2,1909,source_drug,401
Venetoclax,12348,pca_gaussian_baseline,744,186,17737,2000,2000,15,1.6421141190187922,0.11052788260420918,0.9623655913978495,0.062365591397849474,4.696639501942691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00136741700000087,1.951336016129032,1.947551982265751,2.1282334677419352,1.7049027820265952,-7.786423895199723,11.689095927457787,0,GDSC2::1909::Venetoclax,GDSC2,1909,source_drug,401
Venetoclax,12348,pca_mdn,744,186,17737,2000,2000,15,1.4924165516771295,0.11370292256243264,0.8548387096774194,0.04516129032258065,3.2632178554560576,60,1.3876176355442917,True,60,1.3876176355442917,True,3,1.3876176355442917,0.9989506304105866,0.9213743564731329,1.008086458000001,1.951336016129032,1.947551982265751,2.1282334677419352,1.7049027820265952,-7.786423895199723,11.689095927457787,0,GDSC2::1909::Venetoclax,GDSC2,1909,source_drug,401
Venetoclax,12349,plugin_pca_cindes,744,186,17737,2000,2000,15,1.7259621508033578,0.09308056000343898,0.8118279569892473,0.08817204301075277,3.426758359602819,45,0.52439945936203,True,45,0.52439945936203,True,nan,nan,nan,nan,0.33251945900000024,1.9998889892473122,1.883360687508157,1.9340215752688175,1.978890127312331,-7.416914448293474,11.416692426788098,0,GDSC2::1909::Venetoclax,GDSC2,1909,source_drug,401
Venetoclax,12349,pca_gaussian_baseline,744,186,17737,2000,2000,15,1.8344638542328369,0.07415291964403026,0.8978494623655914,0.0021505376344086446,4.4723452312608245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013391250000012178,1.9998889892473122,1.883360687508157,1.9340215752688175,1.978890127312331,-7.416914448293474,11.416692426788098,0,GDSC2::1909::Venetoclax,GDSC2,1909,source_drug,401
Venetoclax,12349,pca_mdn,744,186,17737,2000,2000,15,1.4785103639287334,0.07355774128688297,0.8602150537634409,0.03978494623655915,3.6299734288982632,50,1.363859685234361,True,50,1.363859685234361,True,2,1.363859685234361,0.9984098890144586,0.9270479084255818,0.8274866670000023,1.9998889892473122,1.883360687508157,1.9340215752688175,1.978890127312331,-7.416914448293474,11.416692426788098,0,GDSC2::1909::Venetoclax,GDSC2,1909,source_drug,401
Vorinostat,12345,plugin_pca_cindes,731,183,17737,2000,2000,15,1.2887426249309113,0.04650931379792225,0.907103825136612,0.0071038251366120075,2.90650106979715,38,0.6070521473884583,True,38,0.6070521473884583,True,nan,nan,nan,nan,0.306091459000001,1.0961413543091654,1.1053686044021196,1.0204512349726775,1.0363520091606537,-4.430701667701433,6.6229843763197636,0,GDSC1::1012::Vorinostat,GDSC1,1012,source_drug,401
Vorinostat,12345,pca_gaussian_baseline,731,183,17737,2000,2000,15,1.3215624090064975,0.0715623332680978,0.9016393442622951,0.0016393442622950616,2.983714722248782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013543339999984028,1.0961413543091654,1.1053686044021196,1.0204512349726775,1.0363520091606537,-4.430701667701433,6.6229843763197636,0,GDSC1::1012::Vorinostat,GDSC1,1012,source_drug,401
